epoch,train_loss,vali_loss,test_loss,val_acc,val_f1,val_auc,test_acc,test_f1,test_auc
1,0.6111573162078857,0.5353034524356618,0.49515555245535714,0.28860294117647056,0.28990825688073396,0.5022845325125048,0.39285714285714285,0.22902494331065762,0.539338142641129
2,0.5468503384590149,0.46638309254365806,0.40806476048060825,0.8529411764705882,0.4366197183098592,0.6846672865555635,0.8883928571428571,0.3455497382198953,0.6436019405241935
3,0.5130405626296997,0.48222889619715076,0.43700953892299105,0.8253676470588235,0.4864864864864865,0.6806223547518276,0.8866071428571428,0.3864734299516908,0.6570769279233871
4,0.5077088317871093,0.46709397259880514,0.4142665318080357,0.84375,0.4137931034482759,0.6326231242785687,0.8910714285714286,0.35106382978723405,0.6389947706653226
5,0.5029078483581543,0.46282779469209556,0.411599976675851,0.8308823529411765,0.4831460674157304,0.69642682329907,0.8723214285714286,0.38095238095238093,0.6426883820564517
6,0.5061090621948242,0.46941695493810315,0.4125403267996652,0.8363970588235294,0.4914285714285714,0.6737238633383401,0.8732142857142857,0.3879310344827586,0.6574785786290323
7,0.5048890914916992,0.46002758250517006,0.41292975289481026,0.8235294117647058,0.48936170212765956,0.6705961681547619,0.8732142857142857,0.3879310344827586,0.652958039314516
8,0.5010342168807983,0.45684679816750917,0.3893044607979911,0.8474264705882353,0.4575163398692811,0.66576067520206,0.8910714285714286,0.37755102040816324,0.6471695438508065
9,0.498412353515625,0.47366736916934743,0.396319580078125,0.8235294117647058,0.4545454545454545,0.6634003290179529,0.8919642857142858,0.40394088669950734,0.6498550907258065
10,0.49896805787086485,0.46135401725769043,0.40022454261779783,0.8474264705882353,0.5146198830409356,0.6787715390927207,0.8803571428571428,0.3853211009174312,0.6465946320564517
11,0.5006714572906494,0.46233143525965076,0.3971341814313616,0.8290441176470589,0.4685714285714285,0.6674572172619049,0.8767857142857143,0.38938053097345127,0.6471065398185484
12,0.49996429061889647,0.46453296436982994,0.403504398890904,0.8455882352941176,0.49397590361445787,0.682033096926714,0.8839285714285714,0.38679245283018865,0.6498865927419355
13,0.5007259521484375,0.4588441287769991,0.39616808210100446,0.8345588235294118,0.47674418604651164,0.672975182762601,0.8821428571428571,0.37735849056603776,0.637545677923387
14,0.4969521026611328,0.46523643942440257,0.407521493094308,0.8290441176470589,0.49180327868852464,0.690626202385533,0.8964285714285715,0.40816326530612246,0.6449013986895161
15,0.49971939086914063,0.4575994154986213,0.39395108904157367,0.8492647058823529,0.5060240963855422,0.6913191712562287,0.8857142857142857,0.3904761904761905,0.6478468371975807
16,0.4994468412399292,0.4508882410386029,0.3783716474260603,0.8584558823529411,0.46153846153846156,0.6516642192853647,0.8910714285714286,0.3369565217391305,0.6285439768145161
17,0.5014550170898437,0.4630862965303309,0.40301775251116073,0.8474264705882353,0.49696969696969695,0.6832387706855794,0.8571428571428571,0.36,0.643893334173387
18,0.5021724700927734,0.4689115636488971,0.40485665457589287,0.8474264705882353,0.5029940119760479,0.6907708080013352,0.8758928571428571,0.3876651982378854,0.6429955267137096
19,0.5042987670898438,0.4669350315542782,0.39064908708844864,0.8511029411764706,0.425531914893617,0.6375288572527895,0.8919642857142858,0.33879781420765026,0.6191642515120968
20,0.49848462677001953,0.47040916891659007,0.4084923335484096,0.8308823529411765,0.5053763440860214,0.681842691360919,0.8625,0.37398373983739835,0.6485792590725806
