epoch,train_loss,vali_loss,test_loss,val_acc,val_f1,val_auc,test_acc,test_f1,test_auc
1,0.6031657873156542,0.4409940527833026,0.3740147903878638,0.8260869565217391,0.48936170212765956,0.6396915358171513,0.8590425531914894,0.3715415019762846,0.7116093750000001
2,0.5718672598550419,0.47740550533584925,0.4138768087042139,0.8206521739130435,0.48704663212435234,0.6415984896161108,0.8590425531914894,0.3715415019762846,0.6625468750000001
3,0.5586733843038182,0.44689499813577405,0.37695616483688354,0.822463768115942,0.4673913043478261,0.6297936139808372,0.8590425531914894,0.3715415019762846,0.6618515625000001
4,0.5548507051910468,0.47822727068610815,0.4102389412991544,0.8242753623188406,0.48677248677248675,0.6541624082504878,0.8590425531914894,0.3715415019762846,0.6548359375
5,0.5565163150518954,0.463141855986222,0.39166953398826276,0.8260869565217391,0.49473684210526314,0.6559714384429345,0.8590425531914894,0.3715415019762846,0.656671875
6,0.5555264924814601,0.46553284448126087,0.39342180655357684,0.8206521739130435,0.48704663212435234,0.6448170386314716,0.8590425531914894,0.3715415019762846,0.6533203125
7,0.5562254727600577,0.5075794289941373,0.44186445436579114,0.8260869565217391,0.4838709677419355,0.6410155161200408,0.8590425531914894,0.3715415019762846,0.6525390625
8,0.55395424205386,0.47796189655428345,0.3961744511381109,0.8260869565217391,0.4725274725274725,0.6499010750637649,0.8590425531914894,0.3715415019762846,0.654796875
9,0.5531687211847591,0.4677259079788042,0.38352718759090343,0.8242753623188406,0.4756756756756757,0.6431648047909708,0.8590425531914894,0.3715415019762846,0.6526640625
10,0.5540421594402747,0.4865106357180554,0.41077072633073686,0.8333333333333334,0.4888888888888889,0.6447542533081285,0.8590425531914894,0.3715415019762846,0.6521250000000001
11,0.5538135156660022,0.47138867818790936,0.3985465980590658,0.8242753623188406,0.4812834224598931,0.6328581871345029,0.8590425531914894,0.3715415019762846,0.6547109375
