epoch,train_loss,vali_loss,test_loss,val_acc,val_f1,val_auc,test_acc,test_f1,test_auc
1,0.5079067200422287,0.42321373434627757,0.34196036202566965,0.8419117647058824,0.5274725274725275,0.7356572787036363,0.8526785714285714,0.37735849056603776,0.6839560231854838
2,0.36602079483770555,0.4138942606308881,0.32995477403913226,0.8511029411764706,0.5371428571428573,0.7430260047281324,0.8607142857142858,0.38095238095238093,0.6912014868951613
3,0.35037019944960074,0.39795998965992646,0.32091020856584823,0.8547794117647058,0.5485714285714285,0.742905925355906,0.8705357142857143,0.3776824034334764,0.68408203125
4,0.3484601436122771,0.4057464599609375,0.3300640106201172,0.84375,0.519774011299435,0.7417516352443247,0.8553571428571428,0.3816793893129771,0.6835228704637096
5,0.34372971903893257,0.38287914500517006,0.32107934270586286,0.8308823529411765,0.5257731958762888,0.7424686437697808,0.8526785714285714,0.37735849056603776,0.6749464465725806
